Device ID,Management IP,Device Name,Display Name,Device Type,Device Category,Requested Site,Interface Name,Interface Category,Interface Type,Interface IP,Interface IPs,Interface Status,VRF Name,Collection Status,Collection Error
5f08d54d-2d7d-4972-8c47-5bf4916dbf07,10.136.23.58,10.136.23.58,10.136.23.58,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/5f08d54d-2d7d-4972-8c47-5bf4916dbf07/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
5fb3fef9-e2ac-41b4-99e7-58fdd0190eb3,10.12.1.205,ADC21-R202-EDG-SW2,ADC21-R202-EDG-SW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/5fb3fef9-e2ac-41b4-99e7-58fdd0190eb3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
61713f53-3cdd-428b-99e7-0201db67a0be,10.92.10.21,10.92.10.21,10.92.10.21,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/61713f53-3cdd-428b-99e7-0201db67a0be/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6189d719-8d16-4ed0-a660-ef3871eaca9c,10.184.2.116,AUS7-RCK1-DSW1,AUS7-RCK1-DSW1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6189d719-8d16-4ed0-a660-ef3871eaca9c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
62a092e5-44c5-40ca-8a78-9475bb942a2e,10.160.12.43,10.160.12.43,10.160.12.43,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/62a092e5-44c5-40ca-8a78-9475bb942a2e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6337bba4-49ac-4b36-b784-1122acb27dba,10.12.1.242,ADC21-R206-MMS-LSW2,ADC21-R206-MMS-LSW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6337bba4-49ac-4b36-b784-1122acb27dba/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
638f7802-844a-b8e3-6f10-ef533c9fb2b4,10.141.5.122,818-DC-F,818-DC-F,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/638f7802-844a-b8e3-6f10-ef533c9fb2b4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
64403fd7-733e-496f-9f04-738d32a2b513,10.86.203.250,AMR4-IDFA1-ASW4,AMR4-IDFA1-ASW4,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/64403fd7-733e-496f-9f04-738d32a2b513/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
64699858-0b2d-886f-91ce-409a2a50c32d,10.202.0.4,AZCAC1-PAN-FW1,AZCAC1-PAN-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/64699858-0b2d-886f-91ce-409a2a50c32d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
64b22977-1e12-4522-a1c7-c78aff8891d5,10.254.20.233,ATL1-MDFA1-ASW4,ATL1-MDFA1-ASW4,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/64b22977-1e12-4522-a1c7-c78aff8891d5/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
65fc104e-4aa3-4039-93c5-ce0024daf82d,10.128.87.63,10.128.87.63,10.128.87.63,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/65fc104e-4aa3-4039-93c5-ce0024daf82d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
66e77606-ac16-4abd-b949-94e903d8f0fc,10.12.1.221,ADC21-R202-MSW2,ADC21-R202-MSW2,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/66e77606-ac16-4abd-b949-94e903d8f0fc/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6728ee16-0255-490a-9223-e8bcb732869a,10.50.64.133,APH5-MDFA1-ERT1,APH5-MDFA1-ERT1,SilverPeak WAN Optimizer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6728ee16-0255-490a-9223-e8bcb732869a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6753862f-fa4d-459e-adbd-1ebeb8f804bc,10.160.10.32,10.160.10.32,10.160.10.32,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6753862f-fa4d-459e-adbd-1ebeb8f804bc/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
678d4a0a-dadd-df3e-feaf-9a74e1895d25,10.15.4.95,986ca7e4-08d6-45fc-9533-88ac61c96661(rg-bosh-uw)(0434640a)(VirtualMachine),986ca7e4-08d6-45fc-9533-88ac61c96661(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/678d4a0a-dadd-df3e-feaf-9a74e1895d25/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
67e0d524-7992-4bbd-8184-d5390e205aa8,10.136.8.102,10.136.8.102,10.136.8.102,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/67e0d524-7992-4bbd-8184-d5390e205aa8/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
682ea0e3-afcc-49c8-8d77-a5d24b30ead9,10.128.138.41,10.128.138.41,10.128.138.41,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/682ea0e3-afcc-49c8-8d77-a5d24b30ead9/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
68eb49d1-68bd-47a7-a1d6-131b5db3a3b2,10.87.1.7,AUS3-IDFA3-ASW4,AUS3-IDFA3-ASW4,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/68eb49d1-68bd-47a7-a1d6-131b5db3a3b2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
69b75066-9ea0-43a5-ba5f-531e37fb79e3,10.186.189.1,BAS1-MDFA1-DSW1,BAS1-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/69b75066-9ea0-43a5-ba5f-531e37fb79e3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6a0c23b5-ca77-46d0-bf22-247d2560b9f7,10.46.4.20,10.46.4.20,10.46.4.20,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6a0c23b5-ca77-46d0-bf22-247d2560b9f7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6a69666d-980a-b519-781e-23be073d96d7,192.168.0.2,ACN,ACN,Cisco Meraki Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6a69666d-980a-b519-781e-23be073d96d7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6ad2eea6-cbd7-94f6-2acd-c8427ec8491a,10.190.241.36,ALB5-MDFA1-DSW1-1,ALB5-MDFA1-DSW1-1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6ad2eea6-cbd7-94f6-2acd-c8427ec8491a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6adaba23-d229-438b-bc4a-d50765960088,10.160.10.31,10.160.10.31,10.160.10.31,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6adaba23-d229-438b-bc4a-d50765960088/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6b0d9f58-f9bb-4441-88b8-c1ba62167874,10.128.241.21,10.128.241.21,10.128.241.21,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6b0d9f58-f9bb-4441-88b8-c1ba62167874/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6b381684-2969-c07c-7c29-fdd75b914c1d,10.12.1.228,ADC21-OOB-FW01,ADC21-OOB-FW01,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6b381684-2969-c07c-7c29-fdd75b914c1d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6b3a8dd3-cbdd-4e3f-853c-6606932c59c0,10.187.94.97,AUS3-USON-MDFA1-FW1,AUS3-USON-MDFA1-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6b3a8dd3-cbdd-4e3f-853c-6606932c59c0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6caa8e9b-0cb8-b131-e38d-ba02ddfd75b3,10.141.5.183,818-DC-G,818-DC-G,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6caa8e9b-0cb8-b131-e38d-ba02ddfd75b3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6cbd70a2-cc44-491e-93c4-967234e49eda,10.128.74.9,10.128.74.9,10.128.74.9,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6cbd70a2-cc44-491e-93c4-967234e49eda/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6d731fdb-9428-4dff-8637-f7842d506f62,10.46.2.20,10.46.2.20,10.46.2.20,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6d731fdb-9428-4dff-8637-f7842d506f62/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6d8513b5-8702-c74e-4669-aaa75442f7ae,10.15.4.84,63edf2d3-482f-4ccc-8d9d-987f994ae765(rg-bosh-uw)(0434640a)(VirtualMachine),63edf2d3-482f-4ccc-8d9d-987f994ae765(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6d8513b5-8702-c74e-4669-aaa75442f7ae/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6e9a5a66-75f9-4c66-8320-36ad1616a508,10.46.15.23,10.46.15.23,10.46.15.23,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6e9a5a66-75f9-4c66-8320-36ad1616a508/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6fa75a87-2b6f-4f3c-9a5e-93d33273b8ac,10.184.1.200,ARL4-MDFA1-ART1,ARL4-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6fa75a87-2b6f-4f3c-9a5e-93d33273b8ac/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6fafaef3-a2b1-457b-8934-91feaf37c4f4,10.160.46.42,10.160.46.42,10.160.46.42,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6fafaef3-a2b1-457b-8934-91feaf37c4f4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
6ff3c7c6-8dcd-f736-cf31-a0f7723d9870,10.15.240.7,AZW1-DMZ-FW4,AZW1-DMZ-FW4,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/6ff3c7c6-8dcd-f736-cf31-a0f7723d9870/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
70285272-8deb-4d02-a46a-8d4ac599dc10,10.12.1.209,ADC21-R202-RC2,ADC21-R202-RC2,Opengear Operations Manager,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/70285272-8deb-4d02-a46a-8d4ac599dc10/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
702b02b3-2f9a-6d47-30cb-101844dddac9,10.200.0.5,AZCAE1-PAN-FW2,AZCAE1-PAN-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/702b02b3-2f9a-6d47-30cb-101844dddac9/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
70964fc7-4318-46bf-8c98-3d99fa35a599,10.46.15.11,10.46.15.11,10.46.15.11,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/70964fc7-4318-46bf-8c98-3d99fa35a599/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
70bfb5a4-7ccb-4956-993c-8c304b254081,10.92.1.23,10.92.1.23,10.92.1.23,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/70bfb5a4-7ccb-4956-993c-8c304b254081/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
718ef6ef-e76b-4db6-ad57-fec9c2ecca57,10.254.91.38,ASB2-IDFA1-VRT3,ASB2-IDFA1-VRT3,Viptela vEdge,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/718ef6ef-e76b-4db6-ad57-fec9c2ecca57/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
71e2842a-5cdf-48a1-aa4e-ba955a3b4eed,10.46.4.19,10.46.4.19,10.46.4.19,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/71e2842a-5cdf-48a1-aa4e-ba955a3b4eed/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
71edf81b-586d-45fa-a172-dc22fb7baca2,10.12.1.218,ADC21-R207-MSW1,ADC21-R207-MSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/71edf81b-586d-45fa-a172-dc22fb7baca2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
72491bd0-513a-40c4-9039-85a1da6c1158,10.254.59.245,ATL3-IDFE1-ASW1,ATL3-IDFE1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/72491bd0-513a-40c4-9039-85a1da6c1158/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
731a51dc-d236-45d8-96a7-9cc5dea2d9c2,10.187.94.1,AUS5-USON-MDFA1-FW1,AUS5-USON-MDFA1-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/731a51dc-d236-45d8-96a7-9cc5dea2d9c2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
74f3f670-579a-4009-af73-a0c8f948b386,10.35.182.65,ASB2-MDFA1-MRT1,ASB2-MDFA1-MRT1,Cisco Meraki Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/74f3f670-579a-4009-af73-a0c8f948b386/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7501a9fd-7d2b-47b8-a967-2ad50b83ea77,10.87.12.254,AUS2-MDFA1-DSW1,AUS2-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7501a9fd-7d2b-47b8-a967-2ad50b83ea77/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
76b94f9e-1627-47bb-a471-ce03700119bf,10.12.1.217,ADC21-R209-MSW1,ADC21-R209-MSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/76b94f9e-1627-47bb-a471-ce03700119bf/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7703c883-15d6-434a-80cf-c00be862dfc3,10.184.1.232,AUS6-MDFA1-ART1,AUS6-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7703c883-15d6-434a-80cf-c00be862dfc3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7782032f-2e90-93cb-94b6-02b535fdab6b,10.15.4.80,2920f50f-fba2-4898-b7f8-934ebe7942b6(rg-bosh-uw)(0434640a)(VirtualMachine),2920f50f-fba2-4898-b7f8-934ebe7942b6(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7782032f-2e90-93cb-94b6-02b535fdab6b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
789ee95d-728a-4481-bbb2-0ce323c498c2,10.12.1.223,ADC21-R211-MSW1,ADC21-R211-MSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/789ee95d-728a-4481-bbb2-0ce323c498c2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7a270c33-ee82-4410-8a17-a71d9336207c,10.46.15.20,10.46.15.20,10.46.15.20,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7a270c33-ee82-4410-8a17-a71d9336207c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7a371c8f-13b4-4137-809e-3116c5600eed,10.86.203.4,AMR4-IDFA1-ASW3,AMR4-IDFA1-ASW3,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7a371c8f-13b4-4137-809e-3116c5600eed/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7a5af1fd-3566-4cdb-9428-05ef45307790,10.254.20.242,ATL1-IDFG1-ASW1,ATL1-IDFG1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7a5af1fd-3566-4cdb-9428-05ef45307790/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7a996625-8491-3c4d-e577-429401811fdf,10.15.4.97,4eb9b481-4c34-47b5-beed-4912164f7651(rg-bosh-uw)(0434640a)(VirtualMachine),4eb9b481-4c34-47b5-beed-4912164f7651(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7a996625-8491-3c4d-e577-429401811fdf/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7b77ef04-5ba0-48f3-adc3-17ff0a6fc3a0,10.184.6.102,ATH1-MDFA1-ART2,ATH1-MDFA1-ART2,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7b77ef04-5ba0-48f3-adc3-17ff0a6fc3a0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7d5726a2-2cc2-4f66-9cf5-d9447050e93e,10.184.0.97,AUS3-MDFA2-ART2,AUS3-MDFA2-ART2,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7d5726a2-2cc2-4f66-9cf5-d9447050e93e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7e02f43e-23de-4b10-b876-6e5bbaab9d81,10.92.9.179,10.92.9.179,10.92.9.179,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7e02f43e-23de-4b10-b876-6e5bbaab9d81/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7eb395ec-70f5-42f6-83ad-62accb531882,10.12.1.235,ADC21-MDFA1-SSW1,ADC21-MDFA1-SSW1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7eb395ec-70f5-42f6-83ad-62accb531882/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7eb6d8fe-bb59-462c-96ed-802bb7c44a8c,10.128.129.49,10.128.129.49,10.128.129.49,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7eb6d8fe-bb59-462c-96ed-802bb7c44a8c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7f0f836d-b233-4b4d-9a1b-d95dad833ace,10.50.64.134,APH5-MDFA1-ERT2,APH5-MDFA1-ERT2,SilverPeak WAN Optimizer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7f0f836d-b233-4b4d-9a1b-d95dad833ace/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7f2d12ea-6e35-4768-97f1-992ebb709101,10.254.198.88,ATL5-RDFR1-RSW1,ATL5-RDFR1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7f2d12ea-6e35-4768-97f1-992ebb709101/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
7f3fa6d4-402e-4c81-8f10-d1396ea1bec5,10.92.9.14,10.92.9.14,10.92.9.14,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/7f3fa6d4-402e-4c81-8f10-d1396ea1bec5/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
803df121-a0eb-42d6-9dc2-1060ce005bc5,10.128.81.44,10.128.81.44,10.128.81.44,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/803df121-a0eb-42d6-9dc2-1060ce005bc5/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
80822e78-a4cf-4a8b-81c6-f03ded93b18a,10.254.198.105,ATL5-RDFA1-RSW1,ATL5-RDFA1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/80822e78-a4cf-4a8b-81c6-f03ded93b18a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
8090cd81-3d0b-40ff-8e85-741f039b806f,10.101.37.130,ATL1-MDFA1-WLC2,ATL1-MDFA1-WLC2,Aruba WLC,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/8090cd81-3d0b-40ff-8e85-741f039b806f/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
80cdd92e-d4cc-7e43-b15d-321cd4e8362b,10.168.240.5,AZE1-DMZ-FW2,AZE1-DMZ-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/80cdd92e-d4cc-7e43-b15d-321cd4e8362b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
